Packet Type,Malware Indicators,Alerts/Warnings,Attack Type,Attack Signature,Severity Level,Proxy Information,Firewall Logs,IDS/IPS Alerts,Traffic Type_DNS,Traffic Type_FTP,Traffic Type_HTTP,Protocol_ICMP,Protocol_TCP,Protocol_UDP,Log Source_Firewall,Log Source_Server,Network Segment_Segment A,Network Segment_Segment B,Network Segment_Segment C,Action Taken_Blocked,Action Taken_Ignored,Action Taken_Logged,Anomaly Scores_Scaled,Packet_Length_Scaled,Destination_Port_Category,Source_Port_Category,year,month,dayofweek,hour,OS_name,Os_Version_Security
0,1,0,2,0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.22890000000000002,0.3488857938718663,1,1,1,8,2,15,Windows,1.0
1,1,1,2,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.5055,0.012534818941504176,1,1,1,12,0,5,Windows,5.1
0,1,0,2,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.1295,0.2263231197771588,0,0,0,12,6,17,Macintosh,10.9
1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.8206,0.38579387186629527,0,1,3,3,4,12,Windows,5.0
0,0,0,0,0,3,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.5649000000000001,0.6016713091922006,1,1,3,3,5,11,Android,2.3
1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.6620999999999999,0.4435933147632312,0,1,3,2,3,17,Windows,10.0
1,0,0,2,1,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.5484,0.8962395543175488,1,1,3,7,0,7,iPod,4.2
1,1,0,0,1,2,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0.3073,0.8906685236768802,0,1,2,1,1,20,Linux,1.0
1,1,0,2,0,3,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.9956,0.8711699164345404,1,0,0,10,3,6,iPhone,3.1
0,1,1,1,0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.7229000000000001,0.0988857938718663,1,1,0,8,3,7,Linux,1.0
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.5242,0.3433147632311978,0,1,2,5,6,22,Linux,1.0
0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.2731,0.15389972144846797,1,1,0,12,1,4,Macintosh,10.9
0,0,0,0,1,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.7902,0.04665738161559888,1,1,0,5,6,11,Windows,5.0
0,1,0,1,1,2,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.6020000000000001,0.5153203342618384,1,0,1,6,0,11,Windows,4.0
0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0.06860000000000001,0.9825905292479109,1,1,3,4,4,10,Linux,1.0
1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.1524,0.9073816155988857,1,1,2,4,6,13,Linux,1.0
0,0,1,1,1,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.3246,0.8370473537604457,1,1,2,12,3,17,Android,7.1
0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.33549999999999996,0.19498607242339833,1,1,3,9,2,23,Macintosh,10.7
1,0,0,2,1,3,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0.2056,0.9714484679665738,1,0,1,6,1,0,Macintosh,10.9
0,1,1,1,0,3,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.41090000000000004,0.7806406685236769,0,0,2,8,3,1,Windows,6.2
1,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0.12050000000000001,0.35445682451253485,0,0,0,5,5,11,Windows,5.2
0,0,1,0,1,3,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.43710000000000004,0.33565459610027853,1,1,1,3,6,4,Linux,1.0
0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0.9535,0.9700557103064067,1,1,2,12,1,6,Windows,6.0
1,1,0,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0.7183,0.12674094707520892,1,1,2,1,6,5,Linux,1.0
0,1,0,1,0,3,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.409,0.35724233983286907,1,1,3,8,6,21,Android,2.1
1,1,1,1,0,2,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.9338,0.7193593314763231,1,1,2,9,4,9,Windows,5.2
0,1,1,2,1,3,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.2856,0.2604456824512535,1,1,2,6,6,6,Windows,4.0
0,0,1,0,1,3,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.41500000000000004,0.3307799442896936,1,1,1,4,3,13,Windows,5.1
0,1,1,1,0,3,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.329,0.5584958217270195,1,1,0,2,2,5,Macintosh,10.1
0,0,1,0,0,2,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.5006,0.31406685236768805,1,1,2,1,1,15,iPod,3.3
0,0,0,1,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.514,0.6601671309192201,1,1,1,11,0,8,Linux,1.0
0,0,1,0,1,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0.149,0.20403899721448468,0,0,0,9,0,9,Linux,1.0
0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0215,0.41713091922005574,0,1,1,11,4,23,Macintosh,10.11
1,0,1,2,1,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0034999999999999996,0.8231197771587744,1,0,2,9,4,0,Windows,5.01
0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.6281,0.8774373259052924,1,1,2,7,6,10,iPad,12.4
0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.846,0.83008356545961,1,1,2,12,6,10,Windows,5.01
1,0,1,2,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.6785,0.9811977715877438,1,0,2,8,1,10,Android,7.1
1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.8126000000000001,0.8565459610027856,0,1,0,5,5,16,Windows,2.0
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.3627,0.41086350974930363,1,0,3,1,4,13,Android,2.3
0,0,0,2,0,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0.1999,0.600974930362117,1,1,1,8,4,19,Windows,0.0
0,1,1,2,0,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0.9209999999999999,0.6852367688022284,1,1,1,5,6,9,Windows,5.1
0,0,1,2,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0011,0.9749303621169916,0,1,2,6,0,12,Macintosh,10.8
1,1,0,0,1,3,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.5702,0.22423398328690808,1,0,3,8,1,19,Linux,1.0
1,0,0,1,1,3,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.9420999999999999,0.18871866295264625,1,0,2,8,5,6,iPod,4.1
1,1,0,1,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.5889,0.5181058495821728,0,1,3,2,5,15,Macintosh,10.12
0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.9486,0.149025069637883,0,1,0,2,2,12,Linux,1.0
1,1,0,2,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.5585,0.451949860724234,1,0,0,2,0,4,iPod,4.0
0,1,1,0,0,3,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.4487,0.28133704735376047,1,1,3,7,2,19,Windows,6.0
0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.667,0.8774373259052924,0,1,1,1,5,20,Linux,1.0
0,1,1,0,0,3,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0.24050000000000002,0.23537604456824512,0,0,2,7,5,4,Windows,6.2
0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0.9419,0.07729805013927576,1,1,2,3,4,18,Windows,2.0
0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0.9052,0.11977715877437325,1,0,0,8,5,0,Linux,1.0
1,0,1,2,1,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0.4379,0.9387186629526463,1,1,0,11,6,18,Linux,1.0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0.9228000000000001,0.5188022284122563,1,1,3,9,1,21,Windows,10.0
0,1,1,1,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.3462,0.8871866295264624,1,1,2,7,5,15,iPod,3.1
1,1,0,1,1,3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.6506000000000001,0.6622562674094707,1,0,0,1,4,1,iPhone,14.2
0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.7881,0.4387186629526462,1,1,0,3,3,17,Windows,4.0
0,0,1,2,0,3,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.8331000000000001,0.4763231197771588,1,1,1,11,1,0,Android,4.3
1,1,1,0,0,3,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.9863,0.3607242339832869,1,1,2,8,2,23,iPod,4.3
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.7637,0.6552924791086351,1,1,0,8,6,22,iPad,7.1
1,0,1,2,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.5747,0.005571030640668523,1,1,0,11,4,21,Windows,1.0
1,0,0,0,1,3,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0.9791,0.33983286908078,1,1,2,8,5,8,Windows,4.0
1,1,1,0,0,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.3776,0.2722841225626741,1,1,1,6,1,6,Linux,1.0
1,0,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.4783,0.3906685236768802,1,1,3,7,0,2,Android,4.4
1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0.4394,0.9972144846796658,1,1,2,7,2,20,Macintosh,10.7
1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0.0151,0.8558495821727019,1,1,2,8,1,14,Linux,1.0
1,1,0,1,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0558,0.6441504178272981,1,1,1,6,0,1,Windows,2.0
0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.5713,0.8655988857938719,1,0,0,8,3,16,iPod,4.0
0,0,1,1,1,2,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.1024,0.08565459610027856,1,0,2,12,4,6,Windows,5.01
0,1,1,2,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.8855,0.9721448467966574,1,1,3,5,1,15,Linux,1.0
1,0,0,0,1,3,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.7245999999999999,0.022284122562674098,0,1,0,11,6,20,Windows,5.01
1,0,1,2,1,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.479,0.19289693593314763,1,1,2,12,0,18,Windows,5.2
1,0,0,2,1,2,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.7642,0.32869080779944293,1,1,0,7,1,12,iPod,4.0
0,0,1,0,1,3,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.2454,0.9526462395543176,1,0,0,11,0,19,Android,10.0
0,0,1,1,1,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.7674,0.5814763231197771,1,1,3,9,5,13,Windows,4.0
1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5876,0.052228412256267405,1,1,1,12,4,1,Macintosh,10.1
1,0,0,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.9679000000000001,0.7952646239554317,1,1,2,7,3,17,Linux,1.0
1,0,0,2,1,3,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.6670999999999999,0.7235376044568245,0,1,0,9,0,18,Windows,2.0
0,0,1,2,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.9483,0.31197771587743733,1,1,0,6,2,17,Windows,0.0
1,1,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0434,0.30779944289693595,1,1,2,4,4,10,Windows,6.2
0,0,1,2,1,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.5387,0.532033426183844,1,1,3,2,5,13,Windows,6.1
0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.3063,0.29526462395543174,1,1,3,5,4,6,Windows,1.0
0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.7201000000000001,0.4032033426183844,0,1,2,9,6,7,Windows,5.2
0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.7234999999999999,0.12465181058495822,1,0,3,10,1,23,Windows,2.0
1,1,0,0,1,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.6890999999999999,0.674791086350975,1,1,0,8,2,21,iPod,4.3
1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.2241,0.536908077994429,1,1,3,5,4,4,Macintosh,10.1
1,0,0,2,1,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.2929,0.6984679665738162,1,1,0,12,5,3,Windows,1.0
0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.43060000000000004,0.7694986072423399,1,0,3,10,1,18,Windows,5.01
0,1,0,0,1,3,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.8908,0.9825905292479109,1,1,1,12,1,16,Windows,2.0
1,0,1,1,1,3,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.401,0.3934540389972145,0,1,2,8,2,17,Windows,6.0
1,0,1,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.1112,0.892757660167131,0,1,0,7,1,5,Linux,1.0
0,0,0,2,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.1421,0.0006963788300835688,1,0,1,10,6,5,Windows,1.0
1,1,0,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0.5985,0.6977715877437326,0,1,3,3,1,15,iPod,3.1
0,0,1,0,0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.35479999999999995,0.495125348189415,1,1,0,8,6,10,Windows,1.0
1,1,1,2,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.45049999999999996,0.8649025069637883,1,0,0,6,0,21,iPad,5.1
1,0,1,1,1,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.6533,0.7583565459610028,1,1,2,3,0,11,iPod,3.3
1,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.0263,0.45473537604456826,0,1,2,7,3,5,Windows,5.0
0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.5651,0.6483286908077994,0,0,1,11,1,15,Windows,5.01
0,1,0,2,0,3,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.2609,0.974233983286908,0,1,2,8,4,18,iPod,4.1
1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0.6920999999999999,0.9317548746518106,0,0,2,3,0,14,Macintosh,10.6
1,1,1,2,0,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.2961,0.4568245125348189,0,1,1,7,2,5,Windows,5.2
0,0,1,0,1,3,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0.5029,0.6733983286908078,1,0,3,6,2,10,Macintosh,10.7
1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.7173999999999999,0.45264623955431754,1,1,0,3,6,22,Macintosh,10.12
1,0,0,2,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.888,0.13997214484679665,1,1,2,3,0,10,Windows,6.0
0,0,0,0,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.4264,0.7423398328690808,1,0,3,4,5,23,Macintosh,10.1
1,0,1,1,0,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.6338,0.8112813370473537,0,0,3,6,0,19,Macintosh,10.8
0,0,1,2,0,3,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.15109999999999998,0.023676880222841222,0,1,2,1,5,6,Windows,6.0
1,1,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.0653,0.3816155988857939,1,1,2,11,5,23,Macintosh,10.12
1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.3369,0.685933147632312,1,1,1,8,3,10,Linux,1.0
1,0,0,1,0,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0.1421,0.08426183844011143,1,0,2,12,0,2,Macintosh,10.5
0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.8956999999999999,0.6302228412256268,1,1,3,8,4,7,Windows,5.01
0,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.8179000000000001,0.32103064066852366,1,1,2,7,3,8,iPod,4.0
1,0,1,2,1,3,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.3969,0.2437325905292479,1,1,2,1,0,9,Macintosh,10.11
1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.4841,0.766016713091922,1,0,1,7,1,16,Windows,2.0
0,1,1,0,1,2,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.1449,0.48955431754874656,1,0,0,3,3,21,Android,7.1
1,1,0,1,1,2,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.2209,0.13022284122562675,1,1,2,11,2,9,Linux,1.0
0,0,0,0,1,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.7684000000000001,0.005571030640668523,0,1,0,9,4,0,Windows,6.0
1,1,0,2,1,2,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.9764,0.7848189415041783,0,1,3,9,5,14,Windows,6.2
1,0,1,0,0,3,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.5559000000000001,0.9289693593314763,1,1,0,11,2,9,Windows,2.0
0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.8993000000000001,0.6476323119777159,0,0,3,6,4,20,Macintosh,10.5
0,0,1,1,0,3,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.9161,0.9895543175487465,0,1,0,5,4,3,Windows,6.0
0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.8246,0.0786908077994429,1,1,2,4,0,0,Linux,1.0
0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.6504000000000001,0.4874651810584958,1,1,0,9,5,21,Linux,1.0
0,0,1,0,0,3,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.039,0.6615598885793872,1,0,3,4,5,10,Windows,5.0
0,1,1,2,0,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0.9833,0.7646239554317549,1,0,1,4,0,5,Windows,5.0
1,1,0,1,0,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.7658,0.7952646239554317,0,1,1,1,5,18,Linux,1.0
0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.6733,0.5215877437325905,1,0,0,3,6,14,iPad,6.1
0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0.3943,0.5299442896935933,1,1,0,3,0,16,Windows,6.1
0,0,1,1,1,2,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.5671,0.6072423398328691,1,1,3,8,1,13,Android,4.0
1,1,1,2,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.3005,0.9665738161559889,1,1,3,4,4,16,Windows,1.0
1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0.9145000000000001,0.45821727019498604,1,1,1,8,0,13,Windows,10.0
1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.9081999999999999,0.5536211699164345,1,1,0,10,1,13,iPad,4.2
1,0,1,0,1,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.3691,0.951949860724234,1,1,2,10,5,17,Windows,1.0
1,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.37320000000000003,0.5919220055710307,1,1,1,11,1,9,Windows,5.01
0,1,1,0,1,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0.7502,0.5278551532033426,0,0,0,1,6,0,Windows,6.1
0,1,1,2,0,3,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0.9168000000000001,0.6866295264623955,1,1,1,9,5,22,Linux,1.0
1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.1186,0.649025069637883,1,0,3,2,0,0,iPod,4.3
1,1,0,0,1,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.8462999999999999,0.27924791086350975,1,1,0,6,4,13,Macintosh,10.1
0,1,0,2,1,3,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0.30710000000000004,0.2618384401114206,0,1,1,11,5,17,Linux,1.0
1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.7513,0.17896935933147634,1,1,2,11,1,4,Windows,6.2
1,1,0,0,1,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0.4965,0.9512534818941504,1,1,3,8,2,19,Windows,6.2
0,1,1,2,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.7694,0.0020891364902506995,1,1,3,5,6,0,iPhone,10.3
0,0,0,0,0,3,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.5493,0.8043175487465181,1,1,0,6,5,21,Windows,0.0
0,1,1,2,1,3,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.784,0.36629526462395545,1,0,2,4,5,19,Linux,1.0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.9117000000000001,0.24164345403899723,0,1,0,1,4,17,Windows,6.0
0,1,1,1,0,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0.19140000000000001,0.8098885793871866,1,1,3,7,0,1,Android,4.4
0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.6522,0.4637883008356546,1,1,1,4,3,18,Linux,1.0
0,1,1,1,1,2,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.6072,0.3328690807799443,0,1,0,4,0,14,iPad,10.3
1,1,0,2,1,3,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0.8874,0.4157381615598886,1,1,2,3,1,7,Macintosh,10.11
1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.6692,0.8022284122562674,1,0,2,3,4,16,Windows,2.0
0,1,0,0,1,3,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.41020000000000006,0.9589136490250696,0,1,2,4,5,4,Windows,6.0
1,0,1,1,1,3,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.706,0.6775766016713092,1,1,1,4,0,8,Windows,1.0
1,0,1,0,1,2,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.5852,0.5647632311977716,1,1,2,5,0,13,Linux,1.0
0,0,0,2,0,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.3315,0.022284122562674098,0,1,0,8,5,5,Linux,1.0
1,1,1,2,0,2,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0986,0.983983286908078,1,1,1,2,3,12,Linux,1.0
0,0,1,2,1,3,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.47380000000000005,0.8419220055710307,0,1,2,12,6,21,iPad,9.3
0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.5984,0.13161559888579388,1,1,2,4,2,2,Windows,2.0
1,1,0,2,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.5988,0.39415041782729804,1,1,0,7,4,5,Linux,1.0
0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.4772,0.3266016713091922,0,1,1,8,4,1,Windows,6.2
0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0.6364,0.15320334261838442,1,0,1,11,0,15,Linux,1.0
0,1,0,2,0,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.10560000000000001,0.7576601671309192,1,1,1,11,6,7,Windows,6.1
1,0,0,2,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9308,0.35236768802228413,1,0,2,11,6,5,Macintosh,10.7
1,1,0,1,0,3,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.6848000000000001,0.1901114206128134,1,1,1,5,4,0,Windows,10.0
0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.0862,0.4811977715877438,1,1,2,4,3,9,Android,1.6
1,0,1,2,0,3,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.16570000000000001,0.6852367688022284,1,0,0,8,0,17,Linux,1.0
1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.6995,0.6392757660167131,1,1,2,10,6,16,Windows,5.1
1,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.7714,0.1615598885793872,1,1,1,8,6,23,Linux,1.0
0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.2325,0.04038997214484679,1,0,3,9,5,17,iPhone,10.3
